performance_score,unused-javascript,total-byte-weight,resource_image_bytes,resource_font_bytes,unused-css-rules,unused-javascript_savings_bytes,resource_third-party_bytes,category,strategy
0.8,40.0,1556745.0,447607.0,144732.0,160.0,252564.0,777511.0,Education & Reference,desktop
0.96,120.0,1128258.0,731.0,160424.0,200.0,252885.0,793174.0,Education & Reference,desktop
0.9,80.0,1321527.0,6179.0,144733.0,200.0,334896.0,991298.0,Education & Reference,desktop
0.82,100.0,1901791.0,772903.0,160431.0,160.0,252734.0,793472.0,Education & Reference,desktop
0.95,100.0,1176142.0,64684.0,144832.0,180.0,253159.0,777524.0,Education & Reference,desktop
0.98,90.0,1941579.0,1365735.0,0.0,0.0,206620.0,508452.0,Arts & Entertainment,desktop
0.86,80.0,15970474.0,3171209.0,186952.0,0.0,130504.0,556486.0,Education & Reference,desktop
0.89,180.0,7607979.0,863000.0,123066.0,0.0,337834.0,637520.0,Technology & SaaS,desktop
0.88,160.0,2130859.0,302580.0,91875.0,0.0,183814.0,209077.0,Technology & SaaS,desktop
0.38,440.0,2865796.0,150850.0,91883.0,0.0,357031.0,286414.0,Technology & SaaS,desktop
0.97,80.0,7466526.0,164399.0,476141.0,0.0,160727.0,5648147.0,Technology & SaaS,desktop
0.69,360.0,2659144.0,356426.0,91807.0,0.0,398353.0,518382.0,Technology & SaaS,desktop
0.93,80.0,5799213.0,401893.0,157980.0,0.0,160753.0,3953809.0,Technology & SaaS,desktop
0.89,120.0,6608405.0,644729.0,511063.0,0.0,162192.0,4753268.0,Technology & SaaS,desktop
0.84,80.0,6018867.0,82250.0,476098.0,0.0,161243.0,4208273.0,Technology & SaaS,desktop
0.7,280.0,18993262.0,341470.0,1150840.0,0.0,396486.0,16867913.0,Technology & SaaS,desktop
0.76,400.0,19003238.0,349616.0,1150840.0,0.0,383662.0,16875153.0,Technology & SaaS,desktop
0.91,80.0,2210219.0,140036.0,783975.0,320.0,357910.0,540515.0,"Community, Nonprofit & Forums",desktop
0.88,120.0,2267838.0,140120.0,783974.0,280.0,358046.0,577074.0,"Community, Nonprofit & Forums",desktop
0.92,120.0,2228182.0,903134.0,357622.0,400.0,140384.0,207642.0,"Community, Nonprofit & Forums",desktop
0.66,260.0,2493816.0,221368.0,819452.0,360.0,311700.0,732672.0,"Community, Nonprofit & Forums",desktop
0.92,160.0,1369522.0,13257.0,357623.0,360.0,167728.0,208363.0,"Community, Nonprofit & Forums",desktop
0.91,160.0,1504853.0,13861.0,357622.0,280.0,256780.0,206748.0,"Community, Nonprofit & Forums",desktop
0.79,120.0,1800696.0,13248.0,783974.0,360.0,136705.0,207176.0,"Community, Nonprofit & Forums",desktop
0.86,120.0,1769305.0,78208.0,783974.0,320.0,140250.0,169892.0,"Community, Nonprofit & Forums",desktop
0.52,340.0,3240966.0,625562.0,360486.0,270.0,558200.0,2153010.0,Technology & SaaS,desktop
0.57,410.0,3581234.0,965725.0,360461.0,280.0,554706.0,2155267.0,Technology & SaaS,desktop
0.6,610.0,2892738.0,269263.0,374663.0,400.0,549931.0,2241937.0,Technology & SaaS,desktop
0.79,390.0,2635015.0,24241.0,360455.0,100.0,557987.0,2152112.0,Technology & SaaS,desktop
0.68,370.0,2944921.0,333817.0,360467.0,240.0,557970.0,2153062.0,Technology & SaaS,desktop
0.81,360.0,2795095.0,170193.0,374661.0,70.0,557790.0,2166370.0,Technology & SaaS,desktop
0.73,0.0,1742301.0,38041.0,72055.0,0.0,238465.0,1742301.0,Finance & Insurance,desktop
0.78,0.0,1762337.0,18210.0,72002.0,0.0,238380.0,1762337.0,Finance & Insurance,desktop
0.77,0.0,1764745.0,18210.0,72099.0,0.0,238350.0,1764745.0,Finance & Insurance,desktop
0.5,0.0,2515802.0,383765.0,59487.0,0.0,238356.0,2515802.0,Finance & Insurance,desktop
0.56,570.0,4193193.0,541654.0,72002.0,0.0,372509.0,4193193.0,Finance & Insurance,desktop
0.75,0.0,1629705.0,12552.0,59483.0,0.0,373005.0,1629705.0,Finance & Insurance,desktop
0.71,0.0,2176711.0,264065.0,59541.0,0.0,431154.0,2176711.0,Finance & Insurance,desktop
0.91,0.0,1964165.0,178012.0,59483.0,0.0,431457.0,1964165.0,Finance & Insurance,desktop
0.61,880.0,5851409.0,3706162.0,279542.0,240.0,810482.0,2055455.0,Education & Reference,desktop
0.6,600.0,2277852.0,468474.0,225824.0,270.0,729710.0,1573282.0,Education & Reference,desktop
0.91,200.0,1124113.0,301438.0,190340.0,100.0,171282.0,586909.0,Education & Reference,desktop
0.88,240.0,899475.0,79751.0,190338.0,160.0,171090.0,587246.0,Education & Reference,desktop
0.66,200.0,896945.0,79751.0,190343.0,0.0,171228.0,586851.0,Education & Reference,desktop
0.81,200.0,7648008.0,6118904.0,385408.0,250.0,337335.0,6443555.0,Education & Reference,desktop
0.71,330.0,2619424.0,437535.0,325988.0,80.0,513268.0,1952242.0,Education & Reference,desktop
0.63,380.0,2360767.0,638780.0,361249.0,100.0,471247.0,1077665.0,Hobbies & Lifestyle,desktop
0.75,390.0,2721174.0,261392.0,296749.0,50.0,478699.0,2051046.0,Hobbies & Lifestyle,desktop
0.81,350.0,1946530.0,177263.0,418798.0,120.0,478334.0,1096351.0,Hobbies & Lifestyle,desktop
0.8,320.0,1982448.0,202205.0,328181.0,60.0,478334.0,1227877.0,Hobbies & Lifestyle,desktop
0.77,80.0,3516455.0,1576594.0,520272.0,80.0,478361.0,1288191.0,Hobbies & Lifestyle,desktop
0.51,60.0,1792063.0,41770.0,296748.0,0.0,477842.0,1040946.0,Hobbies & Lifestyle,desktop
0.71,290.0,2159625.0,480069.0,418796.0,0.0,477316.0,980831.0,Hobbies & Lifestyle,desktop
0.73,240.0,5281803.0,2492588.0,520232.0,120.0,498150.0,2381792.0,Hobbies & Lifestyle,desktop
0.83,120.0,2740623.0,1017353.0,418807.0,80.0,478762.0,1060186.0,Hobbies & Lifestyle,desktop
0.34,640.0,22345334.0,3838113.0,424011.0,1360.0,1437488.0,2666264.0,Education & Reference,desktop
0.2,680.0,8890720.0,912900.0,289919.0,1400.0,2691773.0,4299209.0,Education & Reference,desktop
0.26,670.0,7420877.0,1147414.0,254440.0,1520.0,1544179.0,2588082.0,Education & Reference,desktop
0.15,600.0,6096651.0,25512.0,259305.0,1400.0,1461197.0,2277478.0,Education & Reference,desktop
0.18,720.0,7464163.0,1136417.0,610659.0,1480.0,1405717.0,2259541.0,Education & Reference,desktop
0.58,840.0,5974074.0,25049.0,259309.0,1400.0,1459205.0,2279381.0,Education & Reference,desktop
0.37,800.0,7639273.0,1682388.0,264635.0,1400.0,1458585.0,2311927.0,Education & Reference,desktop
0.57,800.0,6094182.0,112402.0,304988.0,1360.0,1458772.0,2333453.0,Education & Reference,desktop
0.54,800.0,5961152.0,27385.0,259304.0,1440.0,1459518.0,2304735.0,Education & Reference,desktop
0.78,80.0,12111371.0,1486095.0,208726.0,0.0,1393263.0,7071993.0,Technology & SaaS,desktop
0.71,120.0,3162239.0,667876.0,173245.0,0.0,870945.0,1079227.0,Technology & SaaS,desktop
0.84,0.0,2594519.0,105385.0,173245.0,0.0,870574.0,1076781.0,Technology & SaaS,desktop
0.67,0.0,4210074.0,473786.0,154464.0,40.0,1539823.0,2265318.0,Technology & SaaS,desktop
0.33,1380.0,5211870.0,7020.0,423646.0,0.0,2302735.0,879232.0,Technology & SaaS,desktop
0.61,0.0,3398092.0,397062.0,118990.0,0.0,949169.0,1132942.0,Technology & SaaS,desktop
0.61,120.0,3384601.0,868180.0,173246.0,0.0,870945.0,1082937.0,Technology & SaaS,desktop
0.85,120.0,2639652.0,392129.0,118990.0,0.0,871517.0,1074814.0,Technology & SaaS,desktop
0.72,0.0,2987810.0,143821.0,99950.0,40.0,954270.0,1125433.0,Technology & SaaS,desktop
0.29,3980.0,11785378.0,1077345.0,0.0,40.0,5525766.0,969225.0,Technology & SaaS,desktop
0.43,410.0,4949748.0,1263988.0,183542.0,0.0,1022159.0,2553738.0,Technology & SaaS,desktop
0.66,0.0,6398288.0,613068.0,183542.0,80.0,1028135.0,4006035.0,Technology & SaaS,desktop
0.66,80.0,4255426.0,567025.0,214920.0,80.0,1033438.0,1844713.0,Technology & SaaS,desktop
0.7,0.0,4317302.0,591633.0,214384.0,80.0,1029928.0,1869986.0,Technology & SaaS,desktop
0.48,0.0,4162651.0,621084.0,184083.0,110.0,1007604.0,1947539.0,Technology & SaaS,desktop
0.62,80.0,4895204.0,558997.0,183609.0,40.0,940687.0,2685141.0,Technology & SaaS,desktop
0.37,800.0,15551663.0,708705.0,11291211.0,80.0,1031401.0,2016948.0,Technology & SaaS,desktop
0.55,310.0,4247966.0,657692.0,183869.0,0.0,985822.0,1915526.0,Technology & SaaS,desktop
0.55,220.0,9258282.0,1837243.0,64142.0,0.0,1588905.0,8837698.0,News & Media,desktop
0.53,320.0,9211037.0,1675490.0,64142.0,0.0,1564578.0,8790791.0,News & Media,desktop
0.55,240.0,9207873.0,1837274.0,64142.0,0.0,1574863.0,8787560.0,News & Media,desktop
0.54,250.0,9203583.0,1776953.0,64146.0,0.0,1555877.0,8782955.0,News & Media,desktop
0.61,560.0,3252050.0,231496.0,95417.0,0.0,1032858.0,2649093.0,News & Media,desktop
0.92,100.0,2069918.0,1381902.0,107038.0,120.0,149560.0,213038.0,Travel & Outdoors,desktop
0.88,40.0,1796045.0,1108176.0,107049.0,120.0,149585.0,213088.0,Travel & Outdoors,desktop
0.86,170.0,1948533.0,1029671.0,107055.0,80.0,148096.0,469341.0,Travel & Outdoors,desktop
0.95,0.0,1620562.0,933615.0,107045.0,120.0,148631.0,213530.0,Travel & Outdoors,desktop
0.91,90.0,2044904.0,1359055.0,107049.0,160.0,149755.0,212939.0,Travel & Outdoors,desktop
0.95,0.0,1670095.0,984512.0,107037.0,120.0,149929.0,212947.0,Travel & Outdoors,desktop
0.78,240.0,2559637.0,1646918.0,107047.0,120.0,147577.0,458551.0,Travel & Outdoors,desktop
0.86,80.0,2064934.0,1131569.0,107027.0,80.0,148096.0,467843.0,Travel & Outdoors,desktop
0.98,120.0,1084494.0,130414.0,324638.0,0.0,205424.0,133584.0,Technology & SaaS,desktop
0.98,80.0,960629.0,2366.0,324641.0,0.0,268228.0,133581.0,Technology & SaaS,desktop
0.88,200.0,1786156.0,854132.0,324646.0,0.0,267822.0,133619.0,Technology & SaaS,desktop
0.98,120.0,996160.0,2366.0,324646.0,40.0,229077.0,133581.0,Technology & SaaS,desktop
0.98,40.0,1273967.0,2366.0,375653.0,0.0,222958.0,133623.0,Technology & SaaS,desktop
0.63,120.0,4488487.0,2366.0,324638.0,0.0,370478.0,3296927.0,Technology & SaaS,desktop
0.99,40.0,1127448.0,3067.0,351427.0,0.0,224657.0,134282.0,Technology & SaaS,desktop
0.93,70.0,975909.0,2366.0,324640.0,0.0,232540.0,133581.0,Technology & SaaS,desktop
0.98,120.0,976525.0,2366.0,324639.0,40.0,228796.0,133581.0,Technology & SaaS,desktop
0.98,160.0,975857.0,2366.0,324643.0,40.0,229403.0,133595.0,Technology & SaaS,desktop
0.58,80.0,8791990.0,1658257.0,411793.0,40.0,2072268.0,8251514.0,"Community, Nonprofit & Forums",desktop
0.99,0.0,334401.0,1366.0,0.0,0.0,0.0,262538.0,Arts & Entertainment,desktop
0.75,160.0,1225278.0,332689.0,160167.0,40.0,266689.0,706115.0,Arts & Entertainment,desktop
0.54,720.0,4878241.0,3156271.0,168821.0,10.0,744599.0,4354426.0,Arts & Entertainment,desktop
0.67,720.0,4867572.0,3146202.0,168827.0,10.0,744532.0,4344200.0,Arts & Entertainment,desktop
0.64,200.0,3931733.0,1628531.0,184373.0,80.0,925027.0,3388421.0,Arts & Entertainment,desktop
0.71,240.0,3921433.0,1608928.0,184368.0,40.0,925054.0,3369128.0,Arts & Entertainment,desktop
0.71,120.0,3904796.0,1600311.0,184397.0,0.0,925273.0,3360489.0,Arts & Entertainment,desktop
0.61,480.0,4657285.0,2938085.0,168826.0,80.0,744709.0,4135980.0,Arts & Entertainment,desktop
0.65,240.0,4051365.0,1746815.0,184375.0,80.0,925063.0,3506640.0,Arts & Entertainment,desktop
0.62,480.0,4967658.0,3246150.0,168826.0,80.0,744570.0,4444313.0,Arts & Entertainment,desktop
0.95,80.0,918134.0,344336.0,253471.0,0.0,57288.0,918134.0,Technology & SaaS,desktop
1.0,0.0,756323.0,129526.0,253471.0,0.0,57288.0,756323.0,Technology & SaaS,desktop
1.0,0.0,1067814.0,167343.0,253477.0,0.0,89335.0,1067814.0,Technology & SaaS,desktop
0.99,0.0,763533.0,122813.0,253471.0,0.0,57100.0,763533.0,Technology & SaaS,desktop
1.0,0.0,806227.0,160603.0,253471.0,0.0,56980.0,806227.0,Technology & SaaS,desktop
0.99,0.0,1086872.0,172662.0,253477.0,0.0,89184.0,1086872.0,Technology & SaaS,desktop
1.0,0.0,830932.0,178437.0,253471.0,0.0,57136.0,830932.0,Technology & SaaS,desktop
0.99,0.0,670395.0,143162.0,136329.0,0.0,57115.0,670395.0,Technology & SaaS,desktop
1.0,0.0,845402.0,181174.0,253471.0,0.0,57268.0,845402.0,Technology & SaaS,desktop
1.0,0.0,39339.0,1482.0,0.0,0.0,0.0,0.0,Technology & SaaS,desktop
1.0,0.0,29593.0,1190.0,0.0,0.0,0.0,0.0,Technology & SaaS,desktop
0.92,0.0,125837.0,1482.0,0.0,0.0,0.0,0.0,Technology & SaaS,desktop
0.73,0.0,22297521.0,2179106.0,327069.0,200.0,1153937.0,21669456.0,Arts & Entertainment,desktop
0.7,0.0,7007979.0,3919557.0,351154.0,30.0,1334933.0,6494545.0,Arts & Entertainment,desktop
0.91,0.0,3662817.0,1174138.0,301898.0,120.0,1124578.0,3207361.0,Arts & Entertainment,desktop
0.72,0.0,4101787.0,1638956.0,301893.0,80.0,1119436.0,3640402.0,Arts & Entertainment,desktop
0.74,0.0,28426666.0,1571896.0,301896.0,40.0,1132637.0,27952306.0,Arts & Entertainment,desktop
0.77,240.0,4459877.0,1310033.0,301895.0,40.0,1463024.0,4000365.0,Arts & Entertainment,desktop
0.75,0.0,3735828.0,1303133.0,301907.0,80.0,1118771.0,3201371.0,Arts & Entertainment,desktop
0.67,0.0,2785460.0,1483.0,215397.0,120.0,1341482.0,2528474.0,Arts & Entertainment,desktop
0.98,140.0,976062.0,37595.0,18305.0,40.0,138112.0,259797.0,Education & Reference,desktop
0.96,40.0,1515839.0,2636.0,65340.0,40.0,136405.0,7271.0,Technology & SaaS,desktop
0.85,0.0,1474477.0,2636.0,65340.0,40.0,126436.0,7271.0,Technology & SaaS,desktop
0.76,40.0,1488498.0,2636.0,65340.0,40.0,126389.0,7271.0,Technology & SaaS,desktop
0.9,0.0,1564557.0,2636.0,65340.0,0.0,126416.0,7272.0,Technology & SaaS,desktop
0.72,40.0,1500724.0,2636.0,65342.0,40.0,125363.0,7272.0,Technology & SaaS,desktop
0.92,40.0,1555849.0,2636.0,65342.0,40.0,125914.0,7272.0,Technology & SaaS,desktop
0.79,0.0,1421604.0,2636.0,65342.0,0.0,126389.0,7271.0,Technology & SaaS,desktop
0.88,40.0,1519739.0,2636.0,65340.0,40.0,125915.0,7272.0,Technology & SaaS,desktop
0.82,40.0,1484723.0,7047.0,65341.0,40.0,125908.0,7272.0,Technology & SaaS,desktop
0.57,0.0,4062154.0,879262.0,336687.0,40.0,1541666.0,3408553.0,"Community, Nonprofit & Forums",desktop
0.68,690.0,4569875.0,2443567.0,265970.0,0.0,1095479.0,1518029.0,"Community, Nonprofit & Forums",desktop
0.7,550.0,4569393.0,2443726.0,265971.0,40.0,1095551.0,1517544.0,"Community, Nonprofit & Forums",desktop
0.59,1120.0,2301669.0,387400.0,212871.0,80.0,968014.0,1639310.0,"Community, Nonprofit & Forums",desktop
0.73,0.0,9511508.0,1209295.0,459345.0,40.0,4438980.0,7919785.0,"Community, Nonprofit & Forums",desktop
0.53,430.0,4601227.0,2443783.0,265970.0,40.0,1117725.0,1549141.0,"Community, Nonprofit & Forums",desktop
0.47,740.0,2861049.0,181616.0,221675.0,60.0,1234133.0,2394132.0,"Community, Nonprofit & Forums",desktop
0.74,550.0,4729072.0,2443781.0,265971.0,0.0,1196182.0,1676986.0,"Community, Nonprofit & Forums",desktop
0.66,40.0,2368054.0,181614.0,212872.0,40.0,1149500.0,1907629.0,"Community, Nonprofit & Forums",desktop
0.58,560.0,4570628.0,2443785.0,265970.0,90.0,1095685.0,1518542.0,"Community, Nonprofit & Forums",desktop
0.99,0.0,499198.0,401965.0,67268.0,0.0,0.0,69933.0,"Community, Nonprofit & Forums",desktop
0.99,0.0,100684.0,0.0,67268.0,0.0,0.0,69933.0,"Community, Nonprofit & Forums",desktop
1.0,0.0,100334.0,0.0,67268.0,0.0,0.0,69933.0,"Community, Nonprofit & Forums",desktop
0.99,0.0,499356.0,401965.0,67268.0,0.0,0.0,70091.0,"Community, Nonprofit & Forums",desktop
0.99,0.0,100653.0,0.0,67268.0,0.0,0.0,69933.0,"Community, Nonprofit & Forums",desktop
0.97,0.0,1033054.0,851597.0,67268.0,0.0,0.0,69933.0,"Community, Nonprofit & Forums",desktop
0.99,0.0,1040368.0,851597.0,74075.0,0.0,0.0,69933.0,"Community, Nonprofit & Forums",desktop
0.99,0.0,1040372.0,851597.0,74075.0,0.0,0.0,69933.0,"Community, Nonprofit & Forums",desktop
0.99,0.0,90960.0,0.0,67268.0,0.0,0.0,69933.0,"Community, Nonprofit & Forums",desktop
0.35,1440.0,9426913.0,2756660.0,653365.0,80.0,2543440.0,6406663.0,Retail & Ecommerce,desktop
0.4,1720.0,9199608.0,2221034.0,334869.0,160.0,2680272.0,6368097.0,Retail & Ecommerce,desktop
0.59,850.0,19293554.0,827210.0,293621.0,60.0,2779425.0,17851170.0,Retail & Ecommerce,desktop
0.42,1180.0,5977039.0,773635.0,494548.0,130.0,1767400.0,4360776.0,Retail & Ecommerce,desktop
0.37,890.0,7920211.0,1726142.0,293120.0,0.0,2514115.0,5553857.0,Retail & Ecommerce,desktop
0.36,1610.0,9113343.0,776965.0,1129771.0,20.0,2826285.0,6636150.0,Retail & Ecommerce,desktop
0.39,2140.0,7548406.0,1250283.0,293115.0,210.0,2529308.0,5575217.0,Retail & Ecommerce,desktop
0.54,970.0,7532423.0,1164407.0,292436.0,60.0,2636591.0,5714594.0,Retail & Ecommerce,desktop
0.37,1570.0,7124486.0,902615.0,293501.0,0.0,2528342.0,5577110.0,Retail & Ecommerce,desktop
0.35,1830.0,7384880.0,1011626.0,320340.0,110.0,2553565.0,5659264.0,Retail & Ecommerce,desktop
0.93,0.0,1491330.0,404396.0,75902.0,0.0,342156.0,1053159.0,Food & Hospitality,desktop
0.77,120.0,3453788.0,1369513.0,105480.0,0.0,995474.0,2054822.0,Food & Hospitality,desktop
0.86,0.0,2122254.0,78606.0,75902.0,0.0,995319.0,2010925.0,Food & Hospitality,desktop
0.81,240.0,1180104.0,82329.0,51712.0,0.0,386665.0,1068944.0,Food & Hospitality,desktop
0.71,130.0,9182022.0,6833244.0,119676.0,0.0,1068488.0,2346385.0,Food & Hospitality,desktop
0.78,0.0,2184648.0,84404.0,75900.0,0.0,1038789.0,2079988.0,Food & Hospitality,desktop
0.66,0.0,10824424.0,9404298.0,342648.0,40.0,254090.0,1006095.0,Travel & Outdoors,desktop
0.86,40.0,3584591.0,2074097.0,368184.0,0.0,245688.0,1040270.0,Travel & Outdoors,desktop
0.91,70.0,1666018.0,245896.0,342649.0,80.0,252361.0,1005369.0,Travel & Outdoors,desktop
0.9,40.0,2940304.0,649316.0,403662.0,80.0,609432.0,1897749.0,Travel & Outdoors,desktop
0.91,0.0,1983535.0,476874.0,368185.0,70.0,245822.0,1040319.0,Travel & Outdoors,desktop
0.82,40.0,4274146.0,2767814.0,368185.0,0.0,245591.0,1039715.0,Travel & Outdoors,desktop
0.77,0.0,4022542.0,2599667.0,342649.0,80.0,252313.0,1005978.0,Travel & Outdoors,desktop
0.92,60.0,1745071.0,324733.0,342649.0,100.0,252307.0,1003734.0,Travel & Outdoors,desktop
0.93,30.0,1709575.0,291497.0,342650.0,0.0,252342.0,1004010.0,Travel & Outdoors,desktop
0.44,1560.0,11718190.0,8892077.0,342362.0,0.0,1231160.0,3182092.0,"Community, Nonprofit & Forums",desktop
0.88,200.0,1537516.0,970540.0,174641.0,80.0,143891.0,228166.0,"Community, Nonprofit & Forums",desktop
0.86,180.0,1903464.0,1280917.0,226949.0,40.0,143865.0,282505.0,"Community, Nonprofit & Forums",desktop
0.68,30.0,2840089.0,205353.0,297909.0,40.0,1401551.0,2294010.0,"Community, Nonprofit & Forums",desktop
0.96,120.0,824478.0,205198.0,226949.0,40.0,143946.0,280520.0,"Community, Nonprofit & Forums",desktop
0.8,0.0,1388397.0,609561.0,174641.0,130.0,263790.0,632533.0,"Community, Nonprofit & Forums",desktop
0.89,60.0,9299607.0,8726804.0,174641.0,40.0,143761.0,228379.0,"Community, Nonprofit & Forums",desktop
0.69,200.0,8253512.0,7625150.0,226948.0,40.0,141183.0,280315.0,"Community, Nonprofit & Forums",desktop
0.5,40.0,2210304.0,1590614.0,226949.0,40.0,143889.0,280474.0,"Community, Nonprofit & Forums",desktop
0.94,100.0,1119339.0,552835.0,174640.0,70.0,143933.0,228173.0,"Community, Nonprofit & Forums",desktop
1.0,0.0,916547.0,0.0,53486.0,40.0,1132057.0,249.0,Technology & SaaS,desktop
1.0,40.0,927346.0,0.0,53492.0,0.0,726040.0,249.0,Technology & SaaS,desktop
1.0,40.0,968813.0,0.0,53483.0,0.0,877559.0,249.0,Technology & SaaS,desktop
1.0,0.0,933386.0,0.0,53484.0,40.0,757692.0,249.0,Technology & SaaS,desktop
1.0,40.0,790338.0,0.0,53484.0,40.0,954575.0,249.0,Technology & SaaS,desktop
0.99,0.0,969951.0,0.0,53485.0,0.0,1099432.0,249.0,Technology & SaaS,desktop
0.99,0.0,754694.0,0.0,53485.0,60.0,355127.0,249.0,Technology & SaaS,desktop
1.0,40.0,969080.0,5190.0,63100.0,0.0,1004082.0,249.0,Technology & SaaS,desktop
0.98,0.0,921968.0,0.0,53488.0,0.0,745110.0,249.0,Technology & SaaS,desktop
1.0,0.0,928696.0,11986.0,53482.0,0.0,490834.0,12235.0,Technology & SaaS,desktop
0.75,490.0,6920402.0,2017894.0,258899.0,120.0,633462.0,6920402.0,Technology & SaaS,desktop
0.89,80.0,1312525.0,210961.0,0.0,120.0,210076.0,1312525.0,Technology & SaaS,desktop
0.92,80.0,1131634.0,0.0,0.0,120.0,209866.0,1131634.0,Technology & SaaS,desktop
0.6,160.0,1209953.0,62689.0,0.0,120.0,207423.0,1209953.0,Technology & SaaS,desktop
0.96,80.0,1127638.0,0.0,0.0,130.0,209853.0,1127638.0,Technology & SaaS,desktop
0.93,80.0,1089559.0,0.0,0.0,120.0,209970.0,1089559.0,Technology & SaaS,desktop
0.89,40.0,1137427.0,44384.0,0.0,80.0,210078.0,1137427.0,Technology & SaaS,desktop
0.96,80.0,1044606.0,0.0,0.0,120.0,210365.0,1044606.0,Technology & SaaS,desktop
0.95,80.0,1089552.0,0.0,0.0,120.0,210230.0,1089552.0,Technology & SaaS,desktop
0.87,80.0,1089720.0,0.0,0.0,120.0,209968.0,1089720.0,Technology & SaaS,desktop
0.7,320.0,2022630.0,53330.0,51129.0,0.0,714555.0,2022630.0,News & Media,desktop
0.73,490.0,1870215.0,3000.0,51129.0,40.0,633371.0,1870215.0,News & Media,desktop
0.85,540.0,2582805.0,652615.0,98093.0,0.0,646250.0,2582805.0,News & Media,desktop
0.61,490.0,2770923.0,374931.0,158290.0,0.0,682338.0,2770923.0,News & Media,desktop
0.51,390.0,2251758.0,188175.0,56817.0,0.0,679874.0,2251758.0,News & Media,desktop
0.73,470.0,1941788.0,7780.0,110122.0,0.0,644603.0,1941788.0,News & Media,desktop
0.52,540.0,2187475.0,125189.0,56812.0,0.0,686645.0,2187475.0,News & Media,desktop
0.68,500.0,2021105.0,53171.0,51129.0,0.0,710200.0,2021105.0,News & Media,desktop
0.66,330.0,2073641.0,67975.0,104908.0,0.0,616897.0,2073641.0,News & Media,desktop
0.59,0.0,25338197.0,3293653.0,185482.0,40.0,2110426.0,22693352.0,Food & Hospitality,desktop
0.53,40.0,12783675.0,2733836.0,443179.0,0.0,2581532.0,11215491.0,Food & Hospitality,desktop
